archivo,edad,sexo,raza,mtcnn_confidence,nose_x,nose_y,mouth_right_x,mouth_right_y,right_eye_x,right_eye_y,left_eye_x,left_eye_y,mouth_left_x,mouth_left_y
1_0_0_20170110211535352.jpg,1,Hombre,Blanco,,,,,,,,,,,
67_0_0_20170120224822464.jpg,67,Hombre,Blanco,,,,,,,,,,,
20_0_0_20170117134631710.jpg,20,Hombre,Blanco,,,,,,,,,,,
56_0_3_20170109142456550.jpg,56,Hombre,Indio,,,,,,,,,,,
32_0_0_20170117140807934.jpg,32,Hombre,Blanco,,,,,,,,,,,
29_0_0_20170117180855986.jpg,29,Hombre,Blanco,,,,,,,,,,,
3_1_0_20170109194140144.jpg,3,Mujer,Blanco,,,,,,,,,,,
35_0_0_20170117171336427.jpg,35,Hombre,Blanco,,,,,,,,,,,
67_0_0_20170120224558687.jpg,67,Hombre,Blanco,,,,,,,,,,,
30_0_3_20170119153044871.jpg,30,Hombre,Indio,,,,,,,,,,,
20_0_1_20170117184658976.jpg,20,Hombre,Negro,,,,,,,,,,,
13_0_1_20170110232537879.jpg,13,Hombre,Negro,,,,,,,,,,,
35_0_0_20170117180618449.jpg,35,Hombre,Blanco,,,,,,,,,,,
3_0_2_20161219151511755.jpg,3,Hombre,Asiatico,,,,,,,,,,,
42_1_1_20170113182842126.jpg,42,Mujer,Negro,,,,,,,,,,,
43_0_0_20170104183900726.jpg,43,Hombre,Blanco,,,,,,,,,,,
32_0_2_20170116191445634.jpg,32,Hombre,Asiatico,,,,,,,,,,,
31_0_4_20170108235352933.jpg,31,Hombre,Otros,,,,,,,,,,,
46_1_1_20170113001246891.jpg,46,Mujer,Negro,,,,,,,,,,,
1_0_2_20161219140658208.jpg,1,Hombre,Asiatico,,,,,,,,,,,
45_0_4_20170117201123717.jpg,45,Hombre,Otros,,,,,,,,,,,
15_1_0_20170109214328421.jpg,15,Mujer,Blanco,,,,,,,,,,,
28_1_2_20170116164237338.jpg,28,Mujer,Asiatico,,,,,,,,,,,
36_0_1_20170113134421145.jpg,36,Hombre,Negro,,,,,,,,,,,
26_0_1_20170114032944348.jpg,26,Hombre,Negro,,,,,,,,,,,
56_0_0_20170120222916505.jpg,56,Hombre,Blanco,,,,,,,,,,,
32_1_1_20170116003208929.jpg,32,Mujer,Negro,,,,,,,,,,,
50_1_0_20170105162633419.jpg,50,Mujer,Blanco,,,,,,,,,,,
1_0_3_20161219225631312.jpg,1,Hombre,Indio,,,,,,,,,,,
26_1_0_20170117173739125.jpg,26,Mujer,Blanco,,,,,,,,,,,
12_0_0_20170110215606404.jpg,12,Hombre,Blanco,,,,,,,,,,,
42_0_1_20170117171628313.jpg,42,Hombre,Negro,,,,,,,,,,,
61_0_0_20170104213537981.jpg,61,Hombre,Blanco,,,,,,,,,,,
35_0_0_20170117194328411.jpg,35,Hombre,Blanco,,,,,,,,,,,
25_1_0_20170117193330822.jpg,25,Mujer,Blanco,,,,,,,,,,,
23_0_0_20170117144116074.jpg,23,Hombre,Blanco,,,,,,,,,,,
26_1_4_20170117143809650.jpg,26,Mujer,Otros,,,,,,,,,,,
30_1_1_20170113002921717.jpg,30,Mujer,Negro,,,,,,,,,,,
38_0_3_20170119202709695.jpg,38,Hombre,Indio,,,,,,,,,,,
28_1_0_20170116220923600.jpg,28,Mujer,Blanco,,,,,,,,,,,
17_0_0_20170105183357879.jpg,17,Hombre,Blanco,,,,,,,,,,,
2_1_2_20161219162237149.jpg,2,Mujer,Asiatico,,,,,,,,,,,
1_1_2_20161219202514684.jpg,1,Mujer,Asiatico,,,,,,,,,,,
26_0_1_20170113134737474.jpg,26,Hombre,Negro,,,,,,,,,,,
79_1_0_20170120225840978.jpg,79,Mujer,Blanco,,,,,,,,,,,
29_1_2_20170116165130095.jpg,29,Mujer,Asiatico,,,,,,,,,,,
28_0_1_20170113175442946.jpg,28,Hombre,Negro,,,,,,,,,,,
26_1_3_20170119153809053.jpg,26,Mujer,Indio,,,,,,,,,,,
1_0_3_20161220222642427.jpg,1,Hombre,Indio,,,,,,,,,,,
27_0_0_20170116203031756.jpg,27,Hombre,Blanco,,,,,,,,,,,
5_1_2_20161219192039498.jpg,5,Mujer,Asiatico,,,,,,,,,,,
34_1_4_20170103182156641.jpg,34,Mujer,Otros,,,,,,,,,,,
35_0_0_20170105163947659.jpg,35,Hombre,Blanco,,,,,,,,,,,
40_1_0_20170116204155182.jpg,40,Mujer,Blanco,,,,,,,,,,,
5_0_0_20170110215835907.jpg,5,Hombre,Blanco,,,,,,,,,,,
54_0_4_20170117171439011.jpg,54,Hombre,Otros,,,,,,,,,,,
43_0_2_20170116234843299.jpg,43,Hombre,Asiatico,,,,,,,,,,,
24_1_3_20170104231931545.jpg,24,Mujer,Indio,,,,,,,,,,,
36_0_1_20170116191931354.jpg,36,Hombre,Negro,,,,,,,,,,,
25_1_0_20170117143909681.jpg,25,Mujer,Blanco,,,,,,,,,,,
36_1_1_20170115235941456.jpg,36,Mujer,Negro,,,,,,,,,,,
28_0_0_20170114031734642.jpg,28,Hombre,Blanco,,,,,,,,,,,
31_1_0_20170117133437320.jpg,31,Mujer,Blanco,,,,,,,,,,,
72_0_0_20170120225636180.jpg,72,Hombre,Blanco,,,,,,,,,,,
81_1_0_20170109150922380.jpg,81,Mujer,Blanco,,,,,,,,,,,
31_1_1_20170113002013869.jpg,31,Mujer,Negro,,,,,,,,,,,
12_1_0_20170109203424756.jpg,12,Mujer,Blanco,,,,,,,,,,,
34_1_0_20170116180053899.jpg,34,Mujer,Blanco,,,,,,,,,,,
32_1_0_20170116220851784.jpg,32,Mujer,Blanco,,,,,,,,,,,
42_0_2_20170104210407684.jpg,42,Hombre,Asiatico,,,,,,,,,,,
22_0_1_20170114030000815.jpg,22,Hombre,Negro,,,,,,,,,,,
50_0_4_20170105173144813.jpg,50,Hombre,Otros,,,,,,,,,,,
57_0_0_20170104212832053.jpg,57,Hombre,Blanco,,,,,,,,,,,
67_1_0_20170109142541820.jpg,67,Mujer,Blanco,,,,,,,,,,,
7_0_2_20161219204335837.jpg,7,Hombre,Asiatico,,,,,,,,,,,
29_1_1_20170117190515909.jpg,29,Mujer,Negro,,,,,,,,,,,
1_1_3_20161220143400183.jpg,1,Mujer,Indio,,,,,,,,,,,
63_0_0_20170111171747607.jpg,63,Hombre,Blanco,,,,,,,,,,,
38_1_0_20170103181104225.jpg,38,Mujer,Blanco,,,,,,,,,,,
58_0_1_20170117204657521.jpg,58,Hombre,Negro,,,,,,,,,,,
14_0_0_20170104012315465.jpg,14,Hombre,Blanco,,,,,,,,,,,
35_1_0_20170113001200131.jpg,35,Mujer,Blanco,,,,,,,,,,,
27_1_1_20170116162433766.jpg,27,Mujer,Negro,,,,,,,,,,,
2_0_2_20161219141245497.jpg,2,Hombre,Asiatico,,,,,,,,,,,
17_1_1_20170114030019967.jpg,17,Mujer,Negro,,,,,,,,,,,
7_1_2_20161219193454051.jpg,7,Mujer,Asiatico,,,,,,,,,,,
32_1_0_20170105163404036.jpg,32,Mujer,Blanco,,,,,,,,,,,
5_0_2_20161220145611447.jpg,5,Hombre,Asiatico,,,,,,,,,,,
99_1_2_20170110182418864.jpg,99,Mujer,Asiatico,,,,,,,,,,,
26_1_1_20170113011650632.jpg,26,Mujer,Negro,,,,,,,,,,,
39_0_1_20170116200533354.jpg,39,Hombre,Negro,,,,,,,,,,,
26_1_3_20170104232952337.jpg,26,Mujer,Indio,,,,,,,,,,,
57_0_0_20170104184213430.jpg,57,Hombre,Blanco,,,,,,,,,,,
49_1_1_20170110153320156.jpg,49,Mujer,Negro,,,,,,,,,,,
39_1_0_20170117091134561.jpg,39,Mujer,Blanco,,,,,,,,,,,
26_0_4_20170117200626708.jpg,26,Hombre,Otros,,,,,,,,,,,
28_0_0_20170113161024162.jpg,28,Hombre,Blanco,,,,,,,,,,,
26_0_1_20170113133950129.jpg,26,Hombre,Negro,,,,,,,,,,,
28_0_1_20170113142412428.jpg,28,Hombre,Negro,,,,,,,,,,,
45_1_1_20170117001154223.jpg,45,Mujer,Negro,,,,,,,,,,,
71_1_0_20170110160644048.jpg,71,Mujer,Blanco,,,,,,,,,,,
35_0_2_20170116172921158.jpg,35,Hombre,Asiatico,,,,,,,,,,,
50_1_3_20170117185207623.jpg,50,Mujer,Indio,,,,,,,,,,,
30_1_1_20170112210943668.jpg,30,Mujer,Negro,,,,,,,,,,,
28_0_3_20170117180213062.jpg,28,Hombre,Indio,,,,,,,,,,,
64_0_0_20170117194627251.jpg,64,Hombre,Blanco,,,,,,,,,,,
27_1_2_20170116163900043.jpg,27,Mujer,Asiatico,,,,,,,,,,,
22_1_1_20170112231734479.jpg,22,Mujer,Negro,,,,,,,,,,,
26_0_2_20170105163936652.jpg,26,Hombre,Asiatico,,,,,,,,,,,
26_0_3_20170119183545783.jpg,26,Hombre,Indio,,,,,,,,,,,
30_1_2_20170108234540565.jpg,30,Mujer,Asiatico,,,,,,,,,,,
72_1_0_20170110173128700.jpg,72,Mujer,Blanco,,,,,,,,,,,
36_0_0_20170109003426572.jpg,36,Hombre,Blanco,,,,,,,,,,,
40_0_3_20170104203137444.jpg,40,Hombre,Indio,,,,,,,,,,,
3_1_4_20161221192909421.jpg,3,Mujer,Otros,,,,,,,,,,,
53_0_0_20170120223117140.jpg,53,Hombre,Blanco,,,,,,,,,,,
34_0_1_20170117165134738.jpg,34,Hombre,Negro,,,,,,,,,,,
38_1_1_20170112215245858.jpg,38,Mujer,Negro,,,,,,,,,,,
35_1_1_20170113012005143.jpg,35,Mujer,Negro,,,,,,,,,,,
24_1_3_20170119170909047.jpg,24,Mujer,Indio,,,,,,,,,,,
1_0_2_20161219154024292.jpg,1,Hombre,Asiatico,,,,,,,,,,,
8_1_0_20170109205040140.jpg,8,Mujer,Blanco,,,,,,,,,,,
22_1_3_20170104222553543.jpg,22,Mujer,Indio,,,,,,,,,,,
6_1_0_20170104005551551.jpg,6,Mujer,Blanco,,,,,,,,,,,
30_0_3_20170117181147603.jpg,30,Hombre,Indio,,,,,,,,,,,
56_1_1_20170116230711681.jpg,56,Mujer,Negro,,,,,,,,,,,
36_0_3_20170119183543230.jpg,36,Hombre,Indio,,,,,,,,,,,
25_1_3_20170117143756281.jpg,25,Mujer,Indio,,,,,,,,,,,
18_1_0_20170104022856102.jpg,18,Mujer,Blanco,,,,,,,,,,,
70_0_1_20170117175512623.jpg,70,Hombre,Negro,,,,,,,,,,,
45_0_0_20170116224726258.jpg,45,Hombre,Blanco,,,,,,,,,,,
65_0_0_20170111204905982.jpg,65,Hombre,Blanco,,,,,,,,,,,
65_0_2_20161219193311243.jpg,65,Hombre,Asiatico,,,,,,,,,,,
25_0_0_20170117142944082.jpg,25,Hombre,Blanco,,,,,,,,,,,
56_1_0_20170103180406295.jpg,56,Mujer,Blanco,,,,,,,,,,,
32_0_0_20170104203059659.jpg,32,Hombre,Blanco,,,,,,,,,,,
26_1_3_20170119180229629.jpg,26,Mujer,Indio,,,,,,,,,,,
34_1_2_20170105164106036.jpg,34,Mujer,Asiatico,,,,,,,,,,,
26_0_3_20170119180639468.jpg,26,Hombre,Indio,,,,,,,,,,,
31_0_1_20170116235513414.jpg,31,Hombre,Negro,,,,,,,,,,,
35_1_3_20170117182841270.jpg,35,Mujer,Indio,,,,,,,,,,,
1_1_0_20170109192015845.jpg,1,Mujer,Blanco,,,,,,,,,,,
16_0_0_20170110231841292.jpg,16,Hombre,Blanco,,,,,,,,,,,
29_0_1_20170113173002656.jpg,29,Hombre,Negro,,,,,,,,,,,
32_0_0_20170117182320245.jpg,32,Hombre,Blanco,,,,,,,,,,,
1_1_2_20161219205644669.jpg,1,Mujer,Asiatico,,,,,,,,,,,
26_0_3_20170119152946337.jpg,26,Hombre,Indio,,,,,,,,,,,
28_0_4_20170105183852672.jpg,28,Hombre,Otros,,,,,,,,,,,
34_0_0_20170117134919534.jpg,34,Hombre,Blanco,,,,,,,,,,,
61_0_0_20170104213246805.jpg,61,Hombre,Blanco,,,,,,,,,,,
9_0_0_20170110220151722.jpg,9,Hombre,Blanco,,,,,,,,,,,
32_1_1_20170117140943466.jpg,32,Mujer,Negro,,,,,,,,,,,
30_1_2_20170104021318733.jpg,30,Mujer,Asiatico,,,,,,,,,,,
26_1_2_20170116184247227.jpg,26,Mujer,Asiatico,,,,,,,,,,,
29_1_0_20170117130557275.jpg,29,Mujer,Blanco,,,,,,,,,,,
32_0_0_20170116235740282.jpg,32,Hombre,Blanco,,,,,,,,,,,
40_0_0_20170117172728601.jpg,40,Hombre,Blanco,,,,,,,,,,,
35_0_1_20170116002219767.jpg,35,Hombre,Negro,,,,,,,,,,,
26_0_4_20170117153025829.jpg,26,Hombre,Otros,,,,,,,,,,,
15_1_0_20170109214723528.jpg,15,Mujer,Blanco,,,,,,,,,,,
28_0_4_20170103235541444.jpg,28,Hombre,Otros,,,,,,,,,,,
26_1_3_20170117152925781.jpg,26,Mujer,Indio,,,,,,,,,,,
24_1_4_20170103233659572.jpg,24,Mujer,Otros,,,,,,,,,,,
40_1_0_20170117201542095.jpg,40,Mujer,Blanco,,,,,,,,,,,
28_1_2_20170116162603184.jpg,28,Mujer,Asiatico,,,,,,,,,,,
27_1_3_20170104235412059.jpg,27,Mujer,Indio,,,,,,,,,,,
28_0_3_20170119211807137.jpg,28,Hombre,Indio,,,,,,,,,,,
26_1_1_20170112210754466.jpg,26,Mujer,Negro,,,,,,,,,,,
35_0_4_20170117195110413.jpg,35,Hombre,Otros,,,,,,,,,,,
42_1_0_20170109220451027.jpg,42,Mujer,Blanco,,,,,,,,,,,
7_0_2_20161219190141683.jpg,7,Hombre,Asiatico,,,,,,,,,,,
8_1_4_20170109201742209.jpg,8,Mujer,Otros,,,,,,,,,,,
64_1_0_20170110132112143.jpg,64,Mujer,Blanco,,,,,,,,,,,
28_0_0_20170117021400330.jpg,28,Hombre,Blanco,,,,,,,,,,,
36_0_2_20170104200528385.jpg,36,Hombre,Asiatico,,,,,,,,,,,
42_1_1_20170113012354401.jpg,42,Mujer,Negro,,,,,,,,,,,
1_0_4_20170103202326832.jpg,1,Hombre,Otros,,,,,,,,,,,
1_0_2_20161219151133795.jpg,1,Hombre,Asiatico,,,,,,,,,,,
1_0_3_20170104230640081.jpg,1,Hombre,Indio,,,,,,,,,,,
72_1_1_20170112215442392.jpg,72,Mujer,Negro,,,,,,,,,,,
36_0_1_20170117170408725.jpg,36,Hombre,Negro,,,,,,,,,,,
35_1_0_20170117140823431.jpg,35,Mujer,Blanco,,,,,,,,,,,
2_0_2_20161219141152081.jpg,2,Hombre,Asiatico,,,,,,,,,,,
30_1_0_20170108225424420.jpg,30,Mujer,Blanco,,,,,,,,,,,
35_0_0_20170117172936549.jpg,35,Hombre,Blanco,,,,,,,,,,,
45_0_3_20170119171417728.jpg,45,Hombre,Indio,,,,,,,,,,,
36_0_0_20170117182627492.jpg,36,Hombre,Blanco,,,,,,,,,,,
31_0_2_20170109001137996.jpg,31,Hombre,Asiatico,,,,,,,,,,,
30_1_2_20170117141055697.jpg,30,Mujer,Asiatico,,,,,,,,,,,
54_0_1_20170113190519393.jpg,54,Hombre,Negro,,,,,,,,,,,
56_0_2_20170105164626292.jpg,56,Hombre,Asiatico,,,,,,,,,,,
35_0_3_20170119201245052.jpg,35,Hombre,Indio,,,,,,,,,,,
30_1_0_20170117141413713.jpg,30,Mujer,Blanco,,,,,,,,,,,
40_0_1_20170113133639818.jpg,40,Hombre,Negro,,,,,,,,,,,
31_0_0_20170117181923333.jpg,31,Hombre,Blanco,,,,,,,,,,,
46_0_3_20170104220249837.jpg,46,Hombre,Indio,,,,,,,,,,,
43_0_0_20170117153817367.jpg,43,Hombre,Blanco,,,,,,,,,,,
28_1_2_20170116171525335.jpg,28,Mujer,Asiatico,,,,,,,,,,,
56_0_1_20170113151710086.jpg,56,Hombre,Negro,,,,,,,,,,,
27_0_4_20170105163841596.jpg,27,Hombre,Otros,,,,,,,,,,,
1_1_3_20161220145206031.jpg,1,Mujer,Indio,,,,,,,,,,,
20_0_4_20170117193424333.jpg,20,Hombre,Otros,,,,,,,,,,,
40_0_0_20170120221014042.jpg,40,Hombre,Blanco,,,,,,,,,,,
16_1_0_20170109214621700.jpg,16,Mujer,Blanco,,,,,,,,,,,
23_1_1_20170112234254088.jpg,23,Mujer,Negro,,,,,,,,,,,
28_1_3_20170117141635345.jpg,28,Mujer,Indio,,,,,,,,,,,
32_1_3_20170109141353848.jpg,32,Mujer,Indio,,,,,,,,,,,
13_1_0_20170109204117086.jpg,13,Mujer,Blanco,,,,,,,,,,,
45_0_2_20170117183529862.jpg,45,Hombre,Asiatico,,,,,,,,,,,
62_1_3_20170109150704840.jpg,62,Mujer,Indio,,,,,,,,,,,
55_0_0_20170120222221343.jpg,55,Hombre,Blanco,,,,,,,,,,,
36_0_1_20170116030116849.jpg,36,Hombre,Negro,,,,,,,,,,,
53_1_0_20170110141608191.jpg,53,Mujer,Blanco,,,,,,,,,,,
60_0_0_20170120220406122.jpg,60,Hombre,Blanco,,,,,,,,,,,
29_1_0_20170117130631165.jpg,29,Mujer,Blanco,,,,,,,,,,,
33_0_1_20170116192517064.jpg,33,Hombre,Negro,,,,,,,,,,,
37_1_2_20170105164301196.jpg,37,Mujer,Asiatico,,,,,,,,,,,
26_1_3_20170119193149338.jpg,26,Mujer,Indio,,,,,,,,,,,
62_0_1_20170113185008129.jpg,62,Hombre,Negro,,,,,,,,,,,
41_0_0_20170116202014245.jpg,41,Hombre,Blanco,,,,,,,,,,,
25_0_4_20170117195023516.jpg,25,Hombre,Otros,,,,,,,,,,,
89_0_0_20170111205835604.jpg,89,Hombre,Blanco,,,,,,,,,,,
85_0_0_20170110181953748.jpg,85,Hombre,Blanco,,,,,,,,,,,
36_0_1_20170117175543360.jpg,36,Hombre,Negro,,,,,,,,,,,
65_0_1_20170117162906228.jpg,65,Hombre,Negro,,,,,,,,,,,
26_0_4_20170117200017039.jpg,26,Hombre,Otros,,,,,,,,,,,
55_0_3_20170117175457824.jpg,55,Hombre,Indio,,,,,,,,,,,
64_0_2_20170116193321184.jpg,64,Hombre,Asiatico,,,,,,,,,,,
35_1_0_20170108225911130.jpg,35,Mujer,Blanco,,,,,,,,,,,
54_0_3_20170104183448533.jpg,54,Hombre,Indio,,,,,,,,,,,
18_1_1_20170114030253404.jpg,18,Mujer,Negro,,,,,,,,,,,
2_1_2_20161219190847130.jpg,2,Mujer,Asiatico,,,,,,,,,,,
32_1_4_20170105162431387.jpg,32,Mujer,Otros,,,,,,,,,,,
26_1_1_20170112235250049.jpg,26,Mujer,Negro,,,,,,,,,,,
37_0_0_20170104185229157.jpg,37,Hombre,Blanco,,,,,,,,,,,
47_1_0_20170109221107171.jpg,47,Mujer,Blanco,,,,,,,,,,,
42_1_2_20170116182210072.jpg,42,Mujer,Asiatico,,,,,,,,,,,
8_1_3_20170104222709156.jpg,8,Mujer,Indio,,,,,,,,,,,
41_1_1_20170117135759031.jpg,41,Mujer,Negro,,,,,,,,,,,
30_1_4_20170117194826836.jpg,30,Mujer,Otros,,,,,,,,,,,
54_0_2_20170109012851763.jpg,54,Hombre,Asiatico,,,,,,,,,,,
60_0_3_20170119205804806.jpg,60,Hombre,Indio,,,,,,,,,,,
25_1_0_20170109214731480.jpg,25,Mujer,Blanco,,,,,,,,,,,
60_0_3_20170119205525232.jpg,60,Hombre,Indio,,,,,,,,,,,
35_1_2_20170116184621951.jpg,35,Mujer,Asiatico,,,,,,,,,,,
1_1_3_20161220145210271.jpg,1,Mujer,Indio,,,,,,,,,,,
42_1_1_20170116214643802.jpg,42,Mujer,Negro,,,,,,,,,,,
25_1_0_20170103182309849.jpg,25,Mujer,Blanco,,,,,,,,,,,
36_0_1_20170113184110991.jpg,36,Hombre,Negro,,,,,,,,,,,
20_1_1_20170112231449708.jpg,20,Mujer,Negro,,,,,,,,,,,
40_0_2_20170116232918443.jpg,40,Hombre,Asiatico,,,,,,,,,,,
26_0_3_20170119181349862.jpg,26,Hombre,Indio,,,,,,,,,,,
13_0_0_20170110224751365.jpg,13,Hombre,Blanco,,,,,,,,,,,
24_0_1_20170113151005343.jpg,24,Hombre,Negro,,,,,,,,,,,
4_1_0_20170109204331818.jpg,4,Mujer,Blanco,,,,,,,,,,,
47_1_0_20170109012509904.jpg,47,Mujer,Blanco,,,,,,,,,,,
58_0_3_20170119211734608.jpg,58,Hombre,Indio,,,,,,,,,,,
26_0_2_20170116183713007.jpg,26,Hombre,Asiatico,,,,,,,,,,,
29_0_0_20170105163720435.jpg,29,Hombre,Blanco,,,,,,,,,,,
26_0_1_20170117170851628.jpg,26,Hombre,Negro,,,,,,,,,,,
26_0_2_20170116182353843.jpg,26,Hombre,Asiatico,,,,,,,,,,,
15_1_0_20170109214633067.jpg,15,Mujer,Blanco,,,,,,,,,,,
90_0_0_20170111205657119.jpg,90,Hombre,Blanco,,,,,,,,,,,
43_0_0_20170119163824508.jpg,43,Hombre,Blanco,,,,,,,,,,,
25_1_1_20170112205216610.jpg,25,Mujer,Negro,,,,,,,,,,,
52_1_0_20170104002309261.jpg,52,Mujer,Blanco,,,,,,,,,,,
1_0_3_20161220215945524.jpg,1,Hombre,Indio,,,,,,,,,,,
49_0_0_20170104212102972.jpg,49,Hombre,Blanco,,,,,,,,,,,
21_0_4_20161223214802865.jpg,21,Hombre,Otros,,,,,,,,,,,
25_1_3_20170105000930603.jpg,25,Mujer,Indio,,,,,,,,,,,
27_0_3_20170119194353171.jpg,27,Hombre,Indio,,,,,,,,,,,
27_1_1_20170112213507183.jpg,27,Mujer,Negro,,,,,,,,,,,
28_0_1_20170116192119455.jpg,28,Hombre,Negro,,,,,,,,,,,
26_0_3_20170119184335552.jpg,26,Hombre,Indio,,,,,,,,,,,
3_0_4_20161221200453808.jpg,3,Hombre,Otros,,,,,,,,,,,
25_1_0_20170117193539276.jpg,25,Mujer,Blanco,,,,,,,,,,,
25_1_1_20170112231455093.jpg,25,Mujer,Negro,,,,,,,,,,,
18_1_4_20170116211941006.jpg,18,Mujer,Otros,,,,,,,,,,,
61_0_1_20170117194600743.jpg,61,Hombre,Negro,,,,,,,,,,,
65_1_3_20170117135236191.jpg,65,Mujer,Indio,,,,,,,,,,,
75_0_3_20170112224003785.jpg,75,Hombre,Indio,,,,,,,,,,,
58_0_1_20170111210843429.jpg,58,Hombre,Negro,,,,,,,,,,,
32_0_3_20170104232607114.jpg,32,Hombre,Indio,,,,,,,,,,,
14_1_0_20170109213522480.jpg,14,Mujer,Blanco,,,,,,,,,,,
3_1_0_20170114030048102.jpg,3,Mujer,Blanco,,,,,,,,,,,
28_1_0_20170103180500095.jpg,28,Mujer,Blanco,,,,,,,,,,,
5_1_2_20161219153445412.jpg,5,Mujer,Asiatico,,,,,,,,,,,
88_1_0_20170110183050254.jpg,88,Mujer,Blanco,,,,,,,,,,,
45_0_0_20170117204039713.jpg,45,Hombre,Blanco,,,,,,,,,,,
27_0_1_20170117013658301.jpg,27,Hombre,Negro,,,,,,,,,,,
33_1_3_20170104235051234.jpg,33,Mujer,Indio,,,,,,,,,,,
56_0_0_20170111200016066.jpg,56,Hombre,Blanco,,,,,,,,,,,
50_0_3_20170119202107229.jpg,50,Hombre,Indio,,,,,,,,,,,
27_1_1_20170114030211993.jpg,27,Mujer,Negro,,,,,,,,,,,
54_0_3_20170119210222264.jpg,54,Hombre,Indio,,,,,,,,,,,
29_0_2_20170116205917784.jpg,29,Hombre,Asiatico,,,,,,,,,,,
58_0_3_20170119211559343.jpg,58,Hombre,Indio,,,,,,,,,,,
85_1_0_20170120140054880.jpg,85,Mujer,Blanco,,,,,,,,,,,
9_0_0_20170110215447268.jpg,9,Hombre,Blanco,,,,,,,,,,,
68_0_0_20170104213635701.jpg,68,Hombre,Blanco,,,,,,,,,,,
18_0_0_20170110231723682.jpg,18,Hombre,Blanco,,,,,,,,,,,
29_1_3_20170119195533364.jpg,29,Mujer,Indio,,,,,,,,,,,
65_1_1_20170117010316709.jpg,65,Mujer,Negro,,,,,,,,,,,
25_0_0_20170117151851107.jpg,25,Hombre,Blanco,,,,,,,,,,,
25_1_0_20170117195358981.jpg,25,Mujer,Blanco,,,,,,,,,,,
50_0_1_20170113184607014.jpg,50,Hombre,Negro,,,,,,,,,,,
3_0_0_20170110213243664.jpg,3,Hombre,Blanco,,,,,,,,,,,
26_0_1_20170116231338453.jpg,26,Hombre,Negro,,,,,,,,,,,
51_1_1_20170113182150518.jpg,51,Mujer,Negro,,,,,,,,,,,
2_1_3_20161219224614064.jpg,2,Mujer,Indio,,,,,,,,,,,
8_1_0_20170109200918322.jpg,8,Mujer,Blanco,,,,,,,,,,,
25_0_0_20170117143546538.jpg,25,Hombre,Blanco,,,,,,,,,,,
60_0_3_20170117175443809.jpg,60,Hombre,Indio,,,,,,,,,,,
26_0_3_20170119184110103.jpg,26,Hombre,Indio,,,,,,,,,,,
40_0_0_20170120220358609.jpg,40,Hombre,Blanco,,,,,,,,,,,
18_1_0_20170109212830216.jpg,18,Mujer,Blanco,,,,,,,,,,,
80_0_0_20170117174413373.jpg,80,Hombre,Blanco,,,,,,,,,,,
2_0_4_20161221202339874.jpg,2,Hombre,Otros,,,,,,,,,,,
1_0_2_20161219222832191.jpg,1,Hombre,Asiatico,,,,,,,,,,,
26_0_3_20170119180530883.jpg,26,Hombre,Indio,,,,,,,,,,,
60_0_3_20170119205739654.jpg,60,Hombre,Indio,,,,,,,,,,,
39_0_3_20170119191918705.jpg,39,Hombre,Indio,,,,,,,,,,,
12_1_1_20170109214642524.jpg,12,Mujer,Negro,,,,,,,,,,,
56_1_1_20170113005840156.jpg,56,Mujer,Negro,,,,,,,,,,,
7_0_0_20170110215944035.jpg,7,Hombre,Blanco,,,,,,,,,,,
29_0_0_20170117120414669.jpg,29,Hombre,Blanco,,,,,,,,,,,
25_0_2_20170116175213151.jpg,25,Hombre,Asiatico,,,,,,,,,,,
8_1_2_20170109203456419.jpg,8,Mujer,Asiatico,,,,,,,,,,,
5_1_0_20170109194115394.jpg,5,Mujer,Blanco,,,,,,,,,,,
1_1_2_20161219141731616.jpg,1,Mujer,Asiatico,,,,,,,,,,,
47_1_0_20170111182452927.jpg,47,Mujer,Blanco,,,,,,,,,,,
24_0_1_20170113175213491.jpg,24,Hombre,Negro,,,,,,,,,,,
1_1_4_20161221201512713.jpg,1,Mujer,Otros,,,,,,,,,,,
35_1_0_20170117191520420.jpg,35,Mujer,Blanco,,,,,,,,,,,
54_1_2_20170116193506567.jpg,54,Mujer,Asiatico,,,,,,,,,,,
32_0_1_20170113151546423.jpg,32,Hombre,Negro,,,,,,,,,,,
30_1_0_20170117092656822.jpg,30,Mujer,Blanco,,,,,,,,,,,
32_1_1_20170113012741371.jpg,32,Mujer,Negro,,,,,,,,,,,
1_0_2_20161219153107301.jpg,1,Hombre,Asiatico,,,,,,,,,,,
25_1_2_20170104020610884.jpg,25,Mujer,Asiatico,,,,,,,,,,,
1_0_2_20161219200342123.jpg,1,Hombre,Asiatico,,,,,,,,,,,
26_1_1_20170116231831266.jpg,26,Mujer,Negro,,,,,,,,,,,
24_1_3_20170117145627980.jpg,24,Mujer,Indio,,,,,,,,,,,
35_0_1_20170117130547843.jpg,35,Hombre,Negro,,,,,,,,,,,
30_1_0_20170117091918162.jpg,30,Mujer,Blanco,,,,,,,,,,,
2_0_2_20161219200442347.jpg,2,Hombre,Asiatico,,,,,,,,,,,
53_0_0_20170117163655617.jpg,53,Hombre,Blanco,,,,,,,,,,,
35_0_3_20170119181105779.jpg,35,Hombre,Indio,,,,,,,,,,,
39_0_0_20170117154211467.jpg,39,Hombre,Blanco,,,,,,,,,,,
4_1_1_20170109194638149.jpg,4,Mujer,Negro,,,,,,,,,,,
